list_date	action	fund_code	fund_name	company	inception_date	redemption_date	growth_quota_date	dividend_freq	tsumitate_target
20230621	追加	49311186	東京海上・ベトナム株式ファンド（年４回決算型）	東京海上アセットマネジメント株式会社	20180615	20441122	20240104	四半期	非対象
20230621	追加	49313104	東京海上セレクション・外国株式インデックス	東京海上アセットマネジメント株式会社	20100428		20240104	年1回	対象
20230621	追加	49314019	東京海上セレクション・日本株ＴＯＰＩＸ	東京海上アセットマネジメント株式会社	20010925		20240104	年1回	対象
20230621	追加	4931104B	東京海上セレクション・物価連動国債	東京海上アセットマネジメント株式会社	20041117		20240104	年1回	非対象
20230621	追加	49311199	東京海上ターゲット・イヤー・ファンド２０３５	東京海上アセットマネジメント株式会社	20190920		20240104	年1回	対象
20230621	追加	49312199	東京海上ターゲット・イヤー・ファンド２０４５	東京海上アセットマネジメント株式会社	20190920		20240104	年1回	対象
20230621	追加	49313199	東京海上ターゲット・イヤー・ファンド２０５５	東京海上アセットマネジメント株式会社	20190920		20240104	年1回	対象
20230621	追加	49314199	東京海上ターゲット・イヤー・ファンド２０６５	東京海上アセットマネジメント株式会社	20190920		20240104	年1回	対象
20230621	追加	29311177	ＤＣニッセイワールドセレクトファンド（安定型）	ニッセイアセットマネジメント株式会社	20170714		20240104	年1回	対象
20230621	追加	29313031	ＤＣニッセイワールドセレクトファンド（株式重視型）	ニッセイアセットマネジメント株式会社	20030110		20240104	年1回	対象
20230621	追加	29311031	ＤＣニッセイワールドセレクトファンド（債券重視型）	ニッセイアセットマネジメント株式会社	20030110		20240104	年1回	対象
20230621	追加	29312031	ＤＣニッセイワールドセレクトファンド（標　準　型）	ニッセイアセットマネジメント株式会社	20030110		20240104	年1回	対象
20230621	追加	2931821B	グローバル・デジタルヘルスケア株式ファンド（年１回決算型・為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20211119	20441118	20240104	年1回	非対象
20230621	追加	2931921B	グローバル・デジタルヘルスケア株式ファンド（年１回決算型・為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20211119	20441118	20240104	年1回	非対象
20230621	追加	2931A21B	グローバル・デジタルヘルスケア株式ファンド（年２回決算型・為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20211119	20441118	20240104	年2回	非対象
20230621	追加	2931B21B	グローバル・デジタルヘルスケア株式ファンド（年２回決算型・為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20211119	20441118	20240104	年2回	非対象
20230621	追加	29312176	げんせん投信	ニッセイアセットマネジメント株式会社	20170602		20240104	年1回	非対象
20230621	追加	29311987	ニッセイ／パトナム・インカムオープン	ニッセイアセットマネジメント株式会社	19980731		20240104	四半期	非対象
20230621	追加	2931517B	ニッセイ・インデックスパッケージ（国内・株式／リート／債券）	ニッセイアセットマネジメント株式会社	20171117		20240104	年1回	対象
20230621	追加	2931217B	ニッセイ・インデックスパッケージ（内外・株式）	ニッセイアセットマネジメント株式会社	20171117		20240104	年1回	対象
20230621	追加	2931317B	ニッセイ・インデックスパッケージ（内外・株式／リート）	ニッセイアセットマネジメント株式会社	20171117		20240104	年1回	対象
20230621	追加	2931417B	ニッセイ・インデックスパッケージ（内外・株式／リート／債券）	ニッセイアセットマネジメント株式会社	20171117		20240104	年1回	対象
20230621	追加	29312223	ニッセイ・メタバースワールド（資産成長型）	ニッセイアセットマネジメント株式会社	20220331	20440810	20240104	年1回	非対象
20230621	追加	29316126	ニッセイ・ワールドスポーツ・ファンド－メダリスト－Ａコース（為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20120619	20440620	20240104	年1回	非対象
20230621	追加	29317126	ニッセイ・ワールドスポーツ・ファンド－メダリスト－Ｂコース（為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20120619	20440620	20240104	年1回	非対象
20230621	追加	2931416B	ニッセイＡＩ関連株式ファンド（為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20161130	20441025	20240104	年1回	非対象
20230621	追加	2931516B	ニッセイＡＩ関連株式ファンド（為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20161130	20441025	20240104	年1回	非対象
20230621	追加	29311181	ニッセイＡＩ関連株式ファンド（年２回決算型・為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20180110	20441025	20240104	年2回	非対象
20230621	追加	29312181	ニッセイＡＩ関連株式ファンド（年２回決算型・為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20180110	20441025	20240104	年2回	非対象
20230621	追加	29311142	ニッセイＪＰＸ日経４００アクティブファンド	ニッセイアセットマネジメント株式会社	20140220	20440125	20240104	年2回	非対象
20230621	追加	29311163	ニッセイＪＰＸ日経４００アクティブファンド（資産成長型）	ニッセイアセットマネジメント株式会社	20160301	20440125	20240104	年1回	非対象
20230621	追加	2931313A	ニッセイＪ－ＲＥＩＴファンド（年１回決算型）	ニッセイアセットマネジメント株式会社	20131021	20441114	20240104	年1回	非対象
20230621	追加	29313136	ニッセイＪリートオープン（年１回決算型）	ニッセイアセットマネジメント株式会社	20130624	20440512	20240104	年1回	非対象
20230621	追加	2931321C	ニッセイＳＤＧｓインカムファンド（資産成長型・為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20211220	20440315	20240104	年1回	非対象
20230621	追加	2931421C	ニッセイＳＤＧｓインカムファンド（資産成長型・為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20211220	20440315	20240104	年1回	非対象
20230621	追加	2931521C	ニッセイＳＤＧｓインカムファンド（予想分配金提示型・為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20211220	20440315	20240104	隔月	非対象
20230621	追加	2931621C	ニッセイＳＤＧｓインカムファンド（予想分配金提示型・為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20211220	20440315	20240104	隔月	非対象
20230621	追加	2931A185	ニッセイＳＤＧｓグローバルセレクトファンド（資産成長型・為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20180528	20441215	20240104	年1回	非対象
20230621	追加	29318185	ニッセイＳＤＧｓグローバルセレクトファンド（年２回決算型・為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20180528	20441215	20240104	年2回	非対象
20230621	追加	29319185	ニッセイＳＤＧｓグローバルセレクトファンド（年２回決算型・為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20180528	20441215	20240104	年2回	非対象
20230621	追加	29316182	ニッセイＳＤＧｓジャパンセレクトファンド（資産成長型）	ニッセイアセットマネジメント株式会社	20180228	20441215	20240104	年1回	非対象
20230621	追加	29315182	ニッセイＳＤＧｓジャパンセレクトファンド（年２回決算型）	ニッセイアセットマネジメント株式会社	20180228	20441215	20240104	年2回	非対象
20230621	追加	29311014	ニッセイＴＯＰＩＸオープン	ニッセイアセットマネジメント株式会社	20010427		20240104	年1回	対象
20230621	追加	29314137	ニッセイアメリカ高配当株ファンド（年２回決算型）	ニッセイアセットマネジメント株式会社	20130710	20440628	20240104	年2回	非対象
20230621	追加	2931318B	ニッセイ宇宙関連グローバル株式ファンド（資産成長型・為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20181102	20441025	20240104	年1回	非対象
20230621	追加	2931418B	ニッセイ宇宙関連グローバル株式ファンド（資産成長型・為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20181102	20441025	20240104	年1回	非対象
20230621	追加	2931118B	ニッセイ宇宙関連グローバル株式ファンド（年２回決算型・為替ヘッジあり）	ニッセイアセットマネジメント株式会社	20181102	20441025	20240104	年2回	非対象
20230621	追加	2931218B	ニッセイ宇宙関連グローバル株式ファンド（年２回決算型・為替ヘッジなし）	ニッセイアセットマネジメント株式会社	20181102	20441025	20240104	年2回	非対象
20230621	追加	29314214	ニッセイ気候変動関連グローバル株式ファンド（資産成長型）	ニッセイアセットマネジメント株式会社	20210426	20440425	20240104	年1回	非対象
20230621	追加	29311084	ニッセイ健康応援ファンド	ニッセイアセットマネジメント株式会社	20080425		20240104	年1回	非対象
20230621	追加	29315176	ニッセイ豪州ハイ・インカム株式ファンド（資産成長型）	ニッセイアセットマネジメント株式会社	20170630	20440530	20240104	年2回	非対象
20230621	追加	2931613A	ニッセイ世界リートオープン（年２回決算型）	ニッセイアセットマネジメント株式会社	20131031	20440425	20240104	年2回	非対象
20230621	追加	29313148	ニッセイ短期インド債券ファンド（年２回決算型）	ニッセイアセットマネジメント株式会社	20140829	20440115	20240104	年2回	非対象
20230621	追加	29311041	ニッセイ日経２２５インデックスファンド	ニッセイアセットマネジメント株式会社	20040128		20240104	年1回	対象
20230621	追加	29312138	ニッセイ日本インカムオープン（年１回決算型）	ニッセイアセットマネジメント株式会社	20130826	20440920	20240104	年1回	非対象
20230621	追加	29311033	ニッセイ日本勝ち組ファンド	ニッセイアセットマネジメント株式会社	20030325		20240104	年1回	非対象
20230621	追加	29312066	ニッセイ日本勝ち組ファンド（３ヵ月決算型）	ニッセイアセットマネジメント株式会社	20060628		20240104	四半期	非対象
20230621	追加	29312195	ニッセイ日本株ＥＳＧフォーカスファンド（資産成長型）	ニッセイアセットマネジメント株式会社	20190508	20441125	20240104	年1回	非対象
20230621	追加	29311195	ニッセイ日本株ＥＳＧフォーカスファンド（年２回決算型）	ニッセイアセットマネジメント株式会社	20190508	20441125	20240104	年2回	非対象
20230621	追加	29311002	ニッセイ日本株グロースオープン	ニッセイアセットマネジメント株式会社	20000225		20240104	年2回	非対象
20230621	追加	2931101C	ニッセイ日本株ファンド	ニッセイアセットマネジメント株式会社	20011226		20240104	年1回	対象
20230621	追加	B431119C	農林中金＜パートナーズ＞おおぶねＪＡＰＡＮ（日本選抜）	農林中金バリューインベストメンツ株式会社	20191220		20240104	年1回	非対象
20230621	追加	B4311203	農林中金＜パートナーズ＞おおぶねグローバル（長期厳選）	農林中金バリューインベストメンツ株式会社	20200319		20240104	年1回	非対象
20230621	追加	01317141	Ｊ－ＲＥＩＴオープン（資産成長型）	野村アセットマネジメント株式会社	20140127		20240104	年2回	非対象
20230621	追加	01313052	Ｊ－ＲＥＩＴオープン（年４回決算型）	野村アセットマネジメント株式会社	20050221		20240104	四半期	非対象
20230621	追加	01311872	株式インデックス　２２５	野村アセットマネジメント株式会社	19870218		20240104	年1回	非対象
20230621	追加	01311056	好配当日本株式　オープン	野村アセットマネジメント株式会社	20050624		20240104	四半期	非対象
20230621	追加	01312185	世界６資産分散ファンド	野村アセットマネジメント株式会社	20180515		20240104	年1回	対象
20230621	追加	0131204B	世界好配当株投信	野村アセットマネジメント株式会社	20041126		20240104	四半期	非対象
20230621	追加	0131168C	積立て株式ファンド	野村アセットマネジメント株式会社	19681225		20240104	年1回	非対象
20230621	追加	01311889	トピックス・インデックス・オープン	野村アセットマネジメント株式会社	19880930		20240104	年1回	非対象
20230621	追加	01311054	日本好配当株投信	野村アセットマネジメント株式会社	20050415		20240104	四半期	非対象
20230621	追加	01311962	ノムラ・ジャパン・オープン	野村アセットマネジメント株式会社	19960228		20240104	年2回	非対象
20230621	追加	01312179	野村６資産均等バランス	野村アセットマネジメント株式会社	20170919		20240104	年1回	対象
20230621	追加	01311143	野村インデックスファンド・ＪＰＸ日経４００	野村アセットマネジメント株式会社	20140307		20240104	年1回	対象
20230621	追加	0131C10B	野村インデックスファンド・Ｊ－ＲＥＩＴ	野村アセットマネジメント株式会社	20101126		20240104	年1回	非対象
20230621	追加	0131610B	野村インデックスファンド・ＴＯＰＩＸ	野村アセットマネジメント株式会社	20101126		20240104	年1回	対象
20230621	追加	01313139	野村インデックスファンド・内外７資産バランス・為替ヘッジ型	野村アセットマネジメント株式会社	20130912		20240104	年1回	対象
20230621	追加	01316139	野村インデックスファンド・海外５資産バランス	野村アセットマネジメント株式会社	20130912		20240104	年1回	対象
20230621	追加	0131410B	野村インデックスファンド・外国株式	野村アセットマネジメント株式会社	20101126		20240104	年1回	対象
20230621	追加	01314135	野村インデックスファンド・外国株式・為替ヘッジ型	野村アセットマネジメント株式会社	20130507		20240104	年1回	対象
20230621	追加	0131910B	野村インデックスファンド・外国債券	野村アセットマネジメント株式会社	20101126		20240104	年1回	非対象
20230621	追加	0131A10B	野村インデックスファンド・国内債券	野村アセットマネジメント株式会社	20101126		20240104	年1回	非対象
20230621	追加	0131310B	野村インデックスファンド・新興国株式	野村アセットマネジメント株式会社	20101126		20240104	年1回	対象
20230621	追加	01311211	野村インデックスファンド・先進国ＥＳＧ株式	野村アセットマネジメント株式会社	20210121		20240104	年1回	非対象
20230621	追加	0131510B	野村インデックスファンド・日経２２５	野村アセットマネジメント株式会社	20101126		20240104	年1回	対象
20230621	追加	01311171	野村インデックスファンド・米国株式配当貴族	野村アセットマネジメント株式会社	20170110		20240104	年1回	対象
20230621	追加	01312171	野村インデックスファンド・米国株式配当貴族・為替ヘッジ型	野村アセットマネジメント株式会社	20170110		20240104	年1回	対象
20230621	追加	01319203	野村スリーゼロ先進国株式投信	野村アセットマネジメント株式会社	20200316		20240104	年1回	対象
20230621	追加	0131317A	野村つみたて外国株投信	野村アセットマネジメント株式会社	20171002		20240104	年1回	対象
20230621	追加	0131217A	野村つみたて日本株投信	野村アセットマネジメント株式会社	20171002		20240104	年1回	対象
20230621	追加	01311083	野村日本債券インデックスファンド	野村アセットマネジメント株式会社	20080303		20240104	四半期	非対象
20230621	追加	0131113B	野村米国ハイ・イールド・ファンド（年１回決算型）	野村アセットマネジメント株式会社	20131115		20240104	年1回	非対象
20230621	追加	0131213B	野村米国ハイ・イールド・ファンド（年１回決算型）為替ヘッジあり	野村アセットマネジメント株式会社	20131115		20240104	年1回	非対象
20230621	追加	0131103A	野村リアルグロース・オープン	野村アセットマネジメント株式会社	20031030		20240104	年1回	非対象
20230621	追加	0131100B	米国ＮＡＳＤＡＱオープンＡコース	野村アセットマネジメント株式会社	20001129		20240104	年2回	非対象
20230621	追加	0131200B	米国ＮＡＳＤＡＱオープンＢコース	野村アセットマネジメント株式会社	20001129		20240104	年2回	非対象
20230621	追加	0131392A	リサーチ・アクティブ・オープン	野村アセットマネジメント株式会社	19921030		20240104	年2回	非対象
20230621	追加	AB31114B	ＭＡＳＡＭＩＴＳＵ日本株戦略ファンド	ファイブスター投信投資顧問株式会社	20141127		20240104	年1回	非対象
20230621	追加	AB311219	長期資産形成戦略ファンド	ファイブスター投信投資顧問株式会社	20210930		20240104	年1回	非対象
20230621	追加	AB311234	ファイブスター日経２２５ニュートラルファンド	ファイブスター投信投資顧問株式会社	20230421		20240104	年1回	非対象
20230621	追加	AB311171	ベトナム・ロータス・ファンド	ファイブスター投信投資顧問株式会社	20170120		20240104	年1回	非対象
20230621	追加	32313169	フィデリティ・Ｊリート・アクティブ・ファンド（資産成長型）	フィデリティ投信株式会社	20160927		20240104	年1回	非対象
20230621	追加	32311136	フィデリティ・ＵＳリート・ファンド（資産成長型）Ｃ（為替ヘッジあり）	フィデリティ投信株式会社	20130619		20240104	年1回	非対象
20230621	追加	32312136	フィデリティ・ＵＳリート・ファンド（資産成長型）Ｄ（為替ヘッジなし）	フィデリティ投信株式会社	20130619		20240104	年1回	非対象
20230621	追加	32313984	フィデリティ・欧州株・ファンド	フィデリティ投信株式会社	19980401		20240104	年1回	対象
20230621	追加	32311965	フィデリティ・欧州中小型株・オープンＡコース（為替ヘッジ付き）	フィデリティ投信株式会社	19960531		20240104	年2回	非対象
20230621	追加	32312965	フィデリティ・欧州中小型株・オープンＢコース（為替ヘッジなし）	フィデリティ投信株式会社	19960531		20240104	年2回	非対象
20230621	追加	32311233	フィデリティ・グロース・オポチュニティＡコース（為替ヘッジあり）	フィデリティ投信株式会社	20230329		20240104	年1回	非対象
20230621	追加	32312233	フィデリティ・グロース・オポチュニティＢコース（為替ヘッジなし）	フィデリティ投信株式会社	20230329		20240104	年1回	非対象
20230621	追加	32311184	フィデリティ・グローバル株式ファンド（為替ヘッジあり）	フィデリティ投信株式会社	20180427		20240104	年1回	非対象
20230621	追加	32312184	フィデリティ・グローバル株式ファンド（為替ヘッジなし）	フィデリティ投信株式会社	20180427		20240104	年1回	非対象
20230621	追加	3231195C	フィデリティ・ジャパン・オープン	フィデリティ投信株式会社	19951222		20240104	年2回	非対象
20230621	追加	32311135	フィデリティ・ストラテジック・インカム・ファンド（資産成長型）Ｃコース（為替ヘッジ付き）	フィデリティ投信株式会社	20130508		20240104	年1回	非対象
20230621	追加	32312135	フィデリティ・ストラテジック・インカム・ファンド（資産成長型）Ｄコース（為替ヘッジなし）	フィデリティ投信株式会社	20130508		20240104	年1回	非対象
20230621	追加	32311203	フィデリティ・世界割安成長株投信Ａコース（為替ヘッジあり）	フィデリティ投信株式会社	20200323		20240104	年1回	非対象
20230621	追加	32312203	フィデリティ・世界割安成長株投信Ｂコース（為替ヘッジなし）	フィデリティ投信株式会社	20200323		20240104	年1回	非対象
20230621	追加	32312209	フィデリティ・ターゲット・デート・ファンド（ベーシック）２０４５	フィデリティ投信株式会社	20200928	20460925	20240104	年1回	対象
20230621	追加	3231114A	フィデリティ・ターゲット・デート・ファンド（ベーシック）２０５０	フィデリティ投信株式会社	20141016	20510925	20240104	年1回	対象
20230621	追加	32313209	フィデリティ・ターゲット・デート・ファンド（ベーシック）２０５５	フィデリティ投信株式会社	20200928	20560925	20240104	年1回	対象
20230621	追加	32311189	フィデリティ・ターゲット・デート・ファンド（ベーシック）２０６０	フィデリティ投信株式会社	20180926	20610926	20240104	年1回	対象
20230621	追加	32312222	フィデリティ・ターゲット・デート・ファンド（ベーシック）２０６５	フィデリティ投信株式会社	20220228	20660927	20240104	年1回	対象
20230621	追加	32313222	フィデリティ・ターゲット・デート・ファンド（ベーシック）２０７０	フィデリティ投信株式会社	20220228	20710925	20240104	年1回	対象
20230621	追加	32311228	フィデリティ・脱炭素日本株・ファンド	フィデリティ投信株式会社	20220830		20240104	年1回	非対象
20230621	追加	3231199B	フィデリティ・テクノロジー厳選株式ファンド	フィデリティ投信株式会社	19991119		20240104	年1回	非対象
20230621	追加	32311984	フィデリティ・日本成長株・ファンド	フィデリティ投信株式会社	19980401		20240104	年1回	非対象
20230621	追加	32311022	フィデリティ・日本バリュー・ファンド	フィデリティ投信株式会社	20020228		20240104	年1回	非対象
20230621	追加	32312185	フィデリティ・米国株式ファンドＡコース（資産成長型・為替ヘッジあり）	フィデリティ投信株式会社	20180522		20240104	年1回	非対象
20230621	追加	32313185	フィデリティ・米国株式ファンドＢコース（資産成長型・為替ヘッジなし）	フィデリティ投信株式会社	20180522		20240104	年1回	非対象
20230621	追加	32314984	フィデリティ・米国優良株・ファンド	フィデリティ投信株式会社	19980401		20240104	年1回	対象
20230621	追加	3231116C	フィデリティ世界医療機器関連株ファンド（為替ヘッジあり）	フィデリティ投信株式会社	20161220		20240104	年2回	非対象
20230621	追加	3231216C	フィデリティ世界医療機器関連株ファンド（為替ヘッジなし）	フィデリティ投信株式会社	20161220		20240104	年2回	非対象
20230621	追加	32311218	フィデリティ世界バリュー株式ファンドＡコース（年２回決算・為替ヘッジあり）	フィデリティ投信株式会社	20210810		20240104	年2回	非対象
20230621	追加	32312218	フィデリティ世界バリュー株式ファンドＢコース（年２回決算・為替ヘッジなし）	フィデリティ投信株式会社	20210810		20240104	年2回	非対象
20230621	追加	9K31319A	マニュライフ・円ハイブリッド債券インカム・ファンド（３ヵ月決算型）	マニュライフ・インベストメント・マネジメント株式会社	20191025		20240104	四半期	非対象
20230621	追加	9K31419A	マニュライフ・円ハイブリッド債券インカム・ファンド（年１回決算型）	マニュライフ・インベストメント・マネジメント株式会社	20191025		20240104	年1回	非対象
20230621	追加	9K311092	マニュライフ・カナダ株式ファンド	マニュライフ・インベストメント・マネジメント株式会社	20090223		20240104	四半期	非対象
20230621	追加	9K31314B	マニュライフ・新グローバル配当株ファンド（年２回決算型）	マニュライフ・インベストメント・マネジメント株式会社	20141128		20240104	年2回	非対象
20230621	追加	9K31115B	マニュライフ・米国銀行株式ファンド	マニュライフ・インベストメント・マネジメント株式会社	20151120		20240104	四半期	非対象
20230621	追加	9K311187	マニュライフ・米国銀行株式ファンド（資産成長型）	マニュライフ・インベストメント・マネジメント株式会社	20180709		20240104	年1回	非対象
20230621	追加	9K31317B	マニュライフ・米国投資適格債券戦略ファンド　Ｃコース（為替ヘッジあり・年２回）	マニュライフ・インベストメント・マネジメント株式会社	20171130		20240104	年2回	非対象
20230621	追加	9K31417B	マニュライフ・米国投資適格債券戦略ファンド　Ｄコース（為替ヘッジなし・年２回）	マニュライフ・インベストメント・マネジメント株式会社	20171130		20240104	年2回	非対象
20230621	追加	AL31118C	ＭＳＶグローバル資産配分ファンドⅠ（保守型）	マネックス・アセットマネジメント株式会社	20181207		20240104	年1回	非対象
20230621	追加	AL31218C	ＭＳＶグローバル資産配分ファンドⅡ（安定型）	マネックス・アセットマネジメント株式会社	20181207		20240104	年1回	非対象
20230621	追加	AL31318C	ＭＳＶグローバル資産配分ファンドⅢ（安定成長型）	マネックス・アセットマネジメント株式会社	20181207		20240104	年1回	非対象
20230621	追加	AL31418C	ＭＳＶグローバル資産配分ファンドⅣ（成長型）	マネックス・アセットマネジメント株式会社	20181207		20240104	年1回	非対象
20230621	追加	AL31518C	ＭＳＶグローバル資産配分ファンドⅤ（積極成長型）	マネックス・アセットマネジメント株式会社	20181207		20240104	年1回	非対象
20230621	追加	AL311166	ＭＳＶ内外ＥＴＦ資産配分ファンド（Ａコース）	マネックス・アセットマネジメント株式会社	20160610		20240104	年1回	非対象
20230621	追加	AL312166	ＭＳＶ内外ＥＴＦ資産配分ファンド（Ｂコース）	マネックス・アセットマネジメント株式会社	20160610		20240104	年1回	非対象
20230621	追加	AL313166	ＭＳＶ内外ＥＴＦ資産配分ファンド（Ｃコース）	マネックス・アセットマネジメント株式会社	20160610		20240104	年1回	非対象
20230621	追加	AL314166	ＭＳＶ内外ＥＴＦ資産配分ファンド（Ｄコース）	マネックス・アセットマネジメント株式会社	20160610		20240104	年1回	非対象
20230621	追加	AL315166	ＭＳＶ内外ＥＴＦ資産配分ファンド（Ｅコース）	マネックス・アセットマネジメント株式会社	20160610		20240104	年1回	非対象
20230621	追加	AL316166	ＭＳＶ内外ＥＴＦ資産配分ファンド（Ｆコース）	マネックス・アセットマネジメント株式会社	20160610		20240104	年1回	非対象
20230621	追加	AL317166	ＭＳＶ内外ＥＴＦ資産配分ファンド（Ｇコース）	マネックス・アセットマネジメント株式会社	20160610		20240104	年1回	非対象
20230621	追加	AL318166	ＭＳＶ内外ＥＴＦ資産配分ファンド（Ｈコース）	マネックス・アセットマネジメント株式会社	20160610		20240104	年1回	非対象
20230621	追加	AL312206	マネックス・アクティビスト・ファンド	マネックス・アセットマネジメント株式会社	20200625		20240104	年1回	非対象
20230621	追加	79312213	イノベーティブ・カーボンニュートラル戦略ファンド	三井住友ＤＳアセットマネジメント株式会社	20210330		20240104	年1回	非対象
20230621	追加	79315125	短期豪ドル債オープン（年２回決算型）	三井住友ＤＳアセットマネジメント株式会社	20120514		20240104	年2回	非対象
20230621	追加	7931115B	日系企業海外債券オープン（為替ヘッジあり）	三井住友ＤＳアセットマネジメント株式会社	20151112		20240104	年2回	非対象
20230621	追加	7931215B	日系企業海外債券オープン（為替ヘッジなし）	三井住友ＤＳアセットマネジメント株式会社	20151112		20240104	年2回	非対象
20230621	追加	7931305A	日本好配当株オープン	三井住友ＤＳアセットマネジメント株式会社	20051024		20240104	四半期	非対象
20230621	追加	7931C01A	三井住友・ニュー・チャイナ・ファンド	三井住友ＤＳアセットマネジメント株式会社	20011022		20240104	年1回	非対象
20230621	追加	64316063	３資産バランスオープンアルファ　　　　　　　　　　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20060331		20240104	隔月	非対象
20230621	追加	6431613B	Ｊ－ＲＥＩＴ・リサーチ・オープン（年２回決算型）	三井住友トラスト・アセットマネジメント株式会社	20131122		20240104	年2回	非対象
20230621	追加	6431307A	Ｊリートアクティブファンド（１年決算型）　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20071019		20240104	年1回	非対象
20230621	追加	6431C223	Ｍｙ　ＳＭＴ　Ｊ－ＲＥＩＴインデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20220329		20240104	年1回	非対象
20230621	追加	6431B223	Ｍｙ　ＳＭＴ　Ｓ＆Ｐ５００インデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20220329		20240104	年1回	対象
20230621	追加	64312181	Ｍｙ　ＳＭＴ　ＴＯＰＩＸインデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20180112		20240104	年1回	対象
20230621	追加	6431D223	Ｍｙ　ＳＭＴ　グローバルＲＥＩＴインデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20220329		20240104	年1回	非対象
20230621	追加	6431217B	Ｍｙ　ＳＭＴ　グローバル株式インデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20171124		20240104	年1回	対象
20230621	追加	64317223	Ｍｙ　ＳＭＴ　グローバル債券インデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20220329		20240104	年1回	非対象
20230621	追加	64316223	Ｍｙ　ＳＭＴ　国内債券インデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20220329		20240104	年1回	非対象
20230621	追加	64311181	Ｍｙ　ＳＭＴ　新興国株式インデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20180112		20240104	年1回	対象
20230621	追加	64318223	Ｍｙ　ＳＭＴ　新興国債券インデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20220329		20240104	年1回	非対象
20230621	追加	64314223	Ｍｙ　ＳＭＴ　ダウ・ジョーンズ・インデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20220329		20240104	年1回	非対象
20230621	追加	6431117B	Ｍｙ　ＳＭＴ　日経２２５インデックス（ノーロード）	三井住友トラスト・アセットマネジメント株式会社	20171124		20240104	年1回	対象
20230621	追加	6431318C	ＮＷＱフレキシブル・インカムファンド　為替ヘッジあり（年１回決算型）	三井住友トラスト・アセットマネジメント株式会社	20181206		20240104	年1回	非対象
20230621	追加	6431418C	ＮＷＱフレキシブル・インカムファンド　為替ヘッジなし（年１回決算型）	三井住友トラスト・アセットマネジメント株式会社	20181206		20240104	年1回	非対象
20230621	追加	64311081	ＳＢＩ資産設計オープン（資産成長型）　　　　　　　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20080109		20240104	年1回	非対象
20230621	追加	6431217C	ＳＢＩ資産設計オープン（つみたてＮＩＳＡ対応型）	三井住友トラスト・アセットマネジメント株式会社	20171219		20240104	年1回	対象
20230621	追加	64312081	ＳＢＩ資産設計オープン（分配型）　　　　　　　　　　　　　　	三井住友トラスト・アセットマネジメント株式会社	20080109		20240104	隔月	非対象
20230621	追加	64314178	ＳＭＴ　８資産インデックスバランス・オープン	三井住友トラスト・アセットマネジメント株式会社	20170825		20240104	年2回	対象
20230621	追加	64313141	ＳＭＴ　ＪＰＸ日経インデックス４００・オープン	三井住友トラスト・アセットマネジメント株式会社	20140121		20240104	年2回	対象
20230621	追加	64317081	ＳＭＴ　Ｊ－ＲＥＩＴインデックス・オープン	三井住友トラスト・アセットマネジメント株式会社	20080109		20240104	年2回	非対象
20230621	追加	64313197	ＳＭＴ　ＭＩＲＡＩｎｄｅｘ　ｅビジネス	三井住友トラスト・アセットマネジメント株式会社	20190730		20240104	年1回	非対象
20230621	追加	6431119C	ＳＭＴ　ＭＩＲＡＩｎｄｅｘ　宇宙	三井住友トラスト・アセットマネジメント株式会社	20191220		20240104	年1回	非対象
20230621	追加	6431319A	ＳＭＴ　ＭＩＲＡＩｎｄｅｘ　エコ	三井住友トラスト・アセットマネジメント株式会社	20191029		20240104	年1回	非対象
20230621	追加	64313224	ＳＭＴ　ＭＩＲＡＩｎｄｅｘ　総合	三井住友トラスト・アセットマネジメント株式会社	20220427		20240104	年1回	非対象
